model,Language,dataset,vul_at_k@1,vul_at_k@3,vul_at_k@5,in_vul_at_k@1,in_vul_at_k@3,in_vul_at_k@5,new_security_at_k@1,new_security_at_k@3,new_security_at_k@5,in_new_security_at_k@1,in_new_security_at_k@3,in_new_security_at_k@5
multi-dataset_gpt-4o-mini,Malayalam,0.2,43.73333333333333,44.0,44.0,70.93333333333334,72.17777777777778,73.03703703703704,57.333333333333336,56.00000000000001,56.00000000000001,29.333333333333332,26.666666666666668,26.666666666666668
multi-dataset_gpt-4o-mini,Tagalog,0.2,47.0,47.453703703703695,47.68518518518518,67.55555555555556,68.80555555555556,69.34744268077601,53.333333333333336,53.333333333333336,53.333333333333336,34.44444444444444,32.22222222222222,32.22222222222222
multi-dataset_gpt-4o-mini,Dutch,0.2,48.00000000000001,48.56481481481481,48.79629629629629,68.88888888888889,69.22222222222221,69.44444444444444,52.22222222222223,51.11111111111111,51.11111111111111,31.11111111111111,31.11111111111111,31.11111111111111
multi-dataset_gpt-4o-mini,German,0.2,45.21739130434783,45.94202898550724,46.19565217391305,62.173913043478265,62.53623188405797,62.80193236714976,54.347826086956516,53.2608695652174,53.2608695652174,36.95652173913043,36.95652173913043,36.95652173913043
multi-dataset_gpt-4o-mini,Afrikaans,0.2,45.78313253012048,46.9277108433735,46.98795180722892,71.20481927710843,73.30321285140563,73.48919487473704,54.21686746987952,53.01204819277109,53.01204819277109,28.915662650602407,26.506024096385545,26.506024096385545
multi-dataset_gpt-4o-mini,Portuguese,0.2,43.01204819277108,45.45180722891566,46.395104226429524,66.02409638554217,67.429718875502,67.46987951807229,54.21686746987952,54.21686746987952,53.01204819277109,33.734939759036145,32.53012048192771,32.53012048192771
multi-dataset_gpt-4o-mini,Spanish,0.2,45.326086956521735,45.65217391304348,45.65217391304348,65.54347826086956,66.6394927536232,67.30072463768116,54.347826086956516,54.347826086956516,54.347826086956516,33.69565217391305,31.521739130434785,31.521739130434785
multi-dataset_gpt-4o-mini,French,0.2,46.25,47.49053030303031,47.700216450216445,67.1590909090909,68.32386363636364,69.06565656565657,53.40909090909091,52.27272727272727,52.27272727272727,34.090909090909086,32.95454545454545,31.818181818181817
multi-dataset_gpt-4o-mini,Italian,0.2,47.368421052631575,49.17543859649122,49.44444444444444,66.73684210526316,68.38596491228071,68.89724310776943,51.578947368421055,50.526315789473685,50.526315789473685,31.57894736842105,31.57894736842105,31.57894736842105
multi-dataset_gpt-4o-mini,Greek,0.2,44.61538461538462,46.06227106227105,46.60736089307518,65.38461538461539,65.84249084249085,65.9297052154195,56.043956043956044,53.84615384615385,52.74725274725275,35.16483516483517,35.16483516483517,34.065934065934066
multi-dataset_gpt-4o-mini,Western Persian,0.2,48.44444444444444,49.71296296296296,49.96913580246913,69.22222222222221,69.81481481481482,69.97354497354497,50.0,50.0,50.0,30.0,30.0,30.0
multi-dataset_gpt-4o-mini,Russian,0.2,39.34065934065934,39.56043956043956,39.56043956043956,64.06593406593406,64.98168498168498,65.35845107273678,61.53846153846154,60.43956043956044,60.43956043956044,37.362637362637365,35.16483516483517,34.065934065934066
multi-dataset_gpt-4o-mini,Bulgarian,0.2,46.23529411764706,46.86274509803921,47.03081232492997,67.64705882352942,68.19607843137256,68.23529411764706,52.94117647058824,52.94117647058824,52.94117647058824,31.76470588235294,31.76470588235294,31.76470588235294
multi-dataset_gpt-4o-mini,Chinese,0.2,42.88888888888889,43.888888888888886,44.19753086419753,66.55555555555556,68.31481481481482,69.32098765432099,57.77777777777777,56.666666666666664,56.666666666666664,34.44444444444444,31.11111111111111,31.11111111111111
multi-dataset_gpt-4o-mini,Turkish,0.2,46.27659574468085,46.950354609929086,47.31509625126647,66.59574468085107,66.98581560283688,67.02127659574468,53.191489361702125,52.12765957446809,52.12765957446809,34.04255319148936,32.97872340425532,32.97872340425532
multi-dataset_gpt-4o-mini,Estonian,0.2,40.81395348837209,42.10271317829457,42.66795865633075,67.67441860465117,70.30038759689923,71.63621262458473,59.30232558139535,58.139534883720934,56.97674418604651,29.069767441860467,27.906976744186046,26.744186046511626
multi-dataset_gpt-4o-mini,Finnish,0.2,43.103448275862064,43.83141762452108,44.22550629447181,70.22988505747125,71.06321839080461,71.23700054734537,56.32183908045977,56.32183908045977,56.32183908045977,28.735632183908045,28.735632183908045,28.735632183908045
multi-dataset_gpt-4o-mini,Hungarian,0.2,45.26315789473684,45.26315789473684,45.26315789473684,66.3157894736842,66.3157894736842,66.3157894736842,54.736842105263165,54.736842105263165,54.736842105263165,33.68421052631579,33.68421052631579,33.68421052631579
multi-dataset_gpt-4o-mini,English,0.2,48.3,48.83333333333333,48.976190476190474,69.6,70.3,70.5,52.0,51.0,51.0,31.0,28.999999999999996,28.999999999999996
multi-dataset_Qwen,Acehnese,0.8,9.718309859154932,24.718309859154928,34.864744019673594,18.30985915492958,38.67370892018779,49.625530963559115,80.28169014084507,69.01408450704226,59.154929577464785,71.83098591549296,53.52112676056338,43.66197183098591
multi-dataset_Qwen,Hebrew,0.8,10.0,23.46590909090909,32.04365079365079,17.5,37.70833333333333,49.20634920634921,90.9090909090909,71.5909090909091,68.18181818181817,87.5,64.77272727272727,53.40909090909091
multi-dataset_Qwen,Vietnamese,0.8,10.454545454545453,24.18560606060606,33.026695526695526,18.522727272727273,39.232954545454554,51.45652958152959,90.9090909090909,72.72727272727273,69.31818181818183,84.0909090909091,59.09090909090909,48.86363636363637
multi-dataset_Qwen,Indonesian,0.8,10.543478260869566,25.027173913043484,33.86818495514148,17.60869565217391,38.894927536231876,51.46221532091098,82.6086956521739,73.91304347826086,67.3913043478261,72.82608695652173,58.69565217391305,51.08695652173913
multi-dataset_Qwen,Malayalam,0.8,3.733333333333333,10.255555555555556,15.74074074074074,11.200000000000001,24.377777777777776,32.63492063492063,94.66666666666667,93.33333333333333,84.0,86.66666666666667,78.66666666666666,65.33333333333333
multi-dataset_Qwen,Tagalog,0.8,8.888888888888891,20.583333333333332,28.31128747795414,15.333333333333336,33.38888888888888,44.58553791887125,90.0,74.44444444444444,68.88888888888889,85.55555555555556,57.77777777777777,48.888888888888886
multi-dataset_Qwen,Dutch,0.8,12.666666666666668,28.907407407407405,38.75220458553792,21.66666666666667,45.398148148148145,57.38536155202822,85.55555555555556,70.0,58.88888888888889,80.0,55.55555555555556,42.22222222222222
multi-dataset_Qwen,German,0.8,10.869565217391305,26.57608695652174,37.0212215320911,16.84782608695652,38.65036231884057,51.68219461697723,86.95652173913044,72.82608695652173,59.78260869565217,82.6086956521739,63.04347826086957,48.91304347826087
multi-dataset_Qwen,Afrikaans,0.8,7.83132530120482,19.05622489959839,26.816790973417476,15.783132530120481,34.19678714859438,45.52495697074011,93.97590361445783,80.72289156626506,71.08433734939759,89.1566265060241,65.06024096385542,53.01204819277109
multi-dataset_Qwen,Portuguese,0.8,9.036144578313255,21.526104417670684,29.714094473130615,17.10843373493976,37.53012048192772,49.91394148020654,86.74698795180723,77.10843373493977,71.08433734939759,77.10843373493977,57.831325301204814,49.39759036144578
multi-dataset_Qwen,Spanish,0.8,10.76086956521739,25.362318840579707,34.41166321601104,17.934782608695656,39.96376811594203,52.70013802622498,93.47826086956522,76.08695652173914,67.3913043478261,83.69565217391305,58.69565217391305,46.73913043478261
multi-dataset_Qwen,French,0.8,9.431818181818183,23.20075757575757,32.30970418470418,17.5,39.02462121212121,52.182539682539684,92.04545454545455,76.13636363636364,68.18181818181817,85.22727272727273,61.36363636363637,48.86363636363637
multi-dataset_Qwen,Italian,0.8,10.631578947368421,26.201754385964914,36.2155388471178,17.368421052631582,39.5877192982456,52.57309941520467,93.6842105263158,76.84210526315789,68.42105263157895,89.47368421052632,64.21052631578948,51.578947368421055
multi-dataset_Qwen,Greek,0.8,9.56043956043956,21.272893772893774,28.109192394906678,18.791208791208796,38.41575091575092,48.992673992674,92.3076923076923,75.82417582417582,70.32967032967034,84.61538461538461,60.43956043956044,51.64835164835166
multi-dataset_Qwen,Western Persian,0.8,10.666666666666668,23.18518518518518,31.067019400352734,19.222222222222225,39.24074074074074,49.951499118165785,92.22222222222223,73.33333333333333,66.66666666666666,85.55555555555556,58.88888888888889,47.77777777777778
multi-dataset_Qwen,Russian,0.8,10.21978021978022,24.44139194139194,33.59061573347287,17.802197802197803,40.21978021978022,52.83010640153497,85.71428571428571,69.23076923076923,62.637362637362635,80.21978021978022,56.043956043956044,47.25274725274725
multi-dataset_Qwen,Bulgarian,0.8,11.176470588235295,26.35294117647059,36.17647058823529,18.941176470588236,42.3921568627451,56.335200746965455,91.76470588235294,75.29411764705883,67.05882352941175,85.88235294117646,61.1764705882353,48.23529411764706
multi-dataset_Qwen,Chinese,0.8,10.777777777777777,24.620370370370374,32.78659611992945,19.11111111111111,39.42592592592592,50.3615520282187,93.33333333333333,77.77777777777779,66.66666666666666,83.33333333333334,62.22222222222222,52.22222222222223
multi-dataset_Qwen,Turkish,0.8,7.76595744680851,19.53014184397163,27.832657885849372,15.000000000000002,34.06028368794326,45.67291455589327,89.36170212765957,76.59574468085107,65.95744680851064,77.6595744680851,58.51063829787234,48.93617021276596
multi-dataset_Qwen,Estonian,0.8,8.604651162790699,20.44573643410853,28.326873385012917,18.023255813953494,38.052325581395344,50.37836840162421,96.51162790697676,77.90697674418605,69.76744186046511,81.3953488372093,59.30232558139535,50.0
multi-dataset_Qwen,Finnish,0.8,10.114942528735634,24.17624521072797,33.1143951833607,18.275862068965516,39.94252873563218,52.41288086115672,90.80459770114942,79.3103448275862,68.96551724137932,82.75862068965517,64.36781609195403,52.87356321839081
multi-dataset_Qwen,Hungarian,0.8,9.157894736842104,22.973684210526315,32.45196324143692,16.10526315789474,37.42982456140351,50.72263993316625,86.31578947368422,78.94736842105263,67.36842105263158,77.89473684210526,65.26315789473685,51.578947368421055
multi-dataset_Qwen,English,0.8,13.5,29.366666666666667,38.17063492063492,21.8,44.633333333333326,55.49603174603175,83.0,70.0,60.0,76.0,50.0,41.0
multi-dataset_gpt-4o-mini,Acehnese,0.0,42.3943661971831,42.67605633802817,42.95774647887324,66.33802816901408,66.61971830985915,66.90140845070422,56.33802816901409,56.33802816901409,56.33802816901409,32.3943661971831,32.3943661971831,32.3943661971831
multi-dataset_gpt-4o-mini,Hebrew,0.0,45.45454545454545,45.45454545454545,45.45454545454545,71.36363636363636,71.5909090909091,71.5909090909091,54.54545454545454,54.54545454545454,54.54545454545454,30.681818181818183,28.40909090909091,28.40909090909091
multi-dataset_gpt-4o-mini,Vietnamese,0.0,48.86363636363637,48.86363636363637,48.86363636363637,72.72727272727273,72.72727272727273,72.72727272727273,51.13636363636363,51.13636363636363,51.13636363636363,27.27272727272727,27.27272727272727,27.27272727272727
multi-dataset_gpt-4o-mini,Indonesian,0.0,46.73913043478261,46.73913043478261,46.73913043478261,67.3913043478261,67.3913043478261,67.3913043478261,53.2608695652174,53.2608695652174,53.2608695652174,32.608695652173914,32.608695652173914,32.608695652173914
multi-dataset_gpt-4o-mini,Malayalam,0.0,44.0,44.0,44.0,70.66666666666667,71.06666666666666,71.33333333333334,56.00000000000001,56.00000000000001,56.00000000000001,29.333333333333332,28.000000000000004,28.000000000000004
multi-dataset_gpt-4o-mini,Tagalog,0.0,46.77777777777778,47.0,47.22222222222222,67.77777777777779,68.11111111111111,68.33333333333333,52.22222222222223,52.22222222222223,52.22222222222223,32.22222222222222,31.11111111111111,31.11111111111111
multi-dataset_gpt-4o-mini,Dutch,0.0,47.77777777777778,47.77777777777778,47.77777777777778,68.88888888888889,68.88888888888889,68.88888888888889,52.22222222222223,52.22222222222223,52.22222222222223,31.11111111111111,31.11111111111111,31.11111111111111
multi-dataset_gpt-4o-mini,German,0.0,45.65217391304348,45.65217391304348,45.65217391304348,62.06521739130435,62.28260869565217,62.5,54.347826086956516,54.347826086956516,54.347826086956516,36.95652173913043,36.95652173913043,36.95652173913043
multi-dataset_gpt-4o-mini,Afrikaans,0.0,45.78313253012048,45.78313253012048,45.78313253012048,73.37349397590361,73.49397590361446,73.49397590361446,54.21686746987952,54.21686746987952,54.21686746987952,27.710843373493976,26.506024096385545,26.506024096385545
multi-dataset_gpt-4o-mini,Portuguese,0.0,45.66265060240964,45.78313253012048,45.78313253012048,66.26506024096386,66.62650602409637,66.86746987951807,55.42168674698795,54.21686746987952,54.21686746987952,33.734939759036145,32.53012048192771,32.53012048192771
multi-dataset_gpt-4o-mini,Spanish,0.0,45.65217391304348,45.65217391304348,45.65217391304348,65.32608695652175,65.8695652173913,66.30434782608695,54.347826086956516,54.347826086956516,54.347826086956516,33.69565217391305,32.608695652173914,32.608695652173914
multi-dataset_gpt-4o-mini,French,0.0,47.72727272727273,47.72727272727273,47.72727272727273,69.20454545454545,69.6590909090909,69.88636363636364,52.27272727272727,52.27272727272727,52.27272727272727,31.818181818181817,29.545454545454547,29.545454545454547
multi-dataset_gpt-4o-mini,Italian,0.0,47.1578947368421,47.368421052631575,47.368421052631575,66.21052631578948,66.63157894736842,66.84210526315789,54.736842105263165,52.63157894736842,52.63157894736842,34.73684210526316,32.631578947368425,32.631578947368425
multi-dataset_gpt-4o-mini,Greek,0.0,43.84615384615385,43.956043956043956,43.956043956043956,63.73626373626373,63.73626373626373,63.73626373626373,57.14285714285714,56.043956043956044,56.043956043956044,36.26373626373626,36.26373626373626,36.26373626373626
multi-dataset_gpt-4o-mini,Western Persian,0.0,48.888888888888886,49.222222222222214,49.44444444444444,69.0,69.22222222222221,69.44444444444444,51.11111111111111,50.0,50.0,30.0,30.0,30.0
multi-dataset_gpt-4o-mini,Russian,0.0,39.56043956043956,39.56043956043956,39.56043956043956,64.83516483516483,64.83516483516483,64.83516483516483,60.43956043956044,60.43956043956044,60.43956043956044,35.16483516483517,35.16483516483517,35.16483516483517
multi-dataset_gpt-4o-mini,Bulgarian,0.0,45.88235294117647,45.88235294117647,45.88235294117647,68.11764705882352,68.23529411764706,68.23529411764706,54.11764705882353,54.11764705882353,54.11764705882353,32.94117647058823,31.76470588235294,31.76470588235294
multi-dataset_gpt-4o-mini,Chinese,0.0,43.333333333333336,43.333333333333336,43.333333333333336,65.77777777777779,66.22222222222223,66.66666666666666,56.666666666666664,56.666666666666664,56.666666666666664,32.22222222222222,32.22222222222222,32.22222222222222
multi-dataset_gpt-4o-mini,Turkish,0.0,45.851063829787236,46.06382978723404,46.27659574468085,66.91489361702128,67.02127659574468,67.02127659574468,53.191489361702125,53.191489361702125,53.191489361702125,34.04255319148936,32.97872340425532,32.97872340425532
multi-dataset_gpt-4o-mini,Estonian,0.0,42.90697674418604,43.37209302325581,43.604651162790695,68.72093023255813,69.30232558139535,69.76744186046511,58.139534883720934,55.81395348837209,55.81395348837209,30.23255813953488,29.069767441860467,29.069767441860467
multi-dataset_gpt-4o-mini,Finnish,0.0,42.64367816091954,42.87356321839081,43.103448275862064,70.22988505747126,70.45977011494251,70.6896551724138,56.32183908045977,56.32183908045977,56.32183908045977,28.735632183908045,28.735632183908045,28.735632183908045
multi-dataset_gpt-4o-mini,Hungarian,0.0,45.26315789473684,45.26315789473684,45.26315789473684,66.3157894736842,66.3157894736842,66.3157894736842,54.736842105263165,54.736842105263165,54.736842105263165,33.68421052631579,33.68421052631579,33.68421052631579
multi-dataset_gpt-4o-mini,English,0.0,48.0,48.0,48.0,70.0,70.0,70.0,52.0,52.0,52.0,30.0,30.0,30.0
multi-dataset_gemini-2.5-flash,Acehnese,0.2,44.8943661971831,45.07042253521127,45.07042253521127,73.06338028169014,74.3963782696177,74.62273641851107,54.929577464788736,54.929577464788736,54.929577464788736,26.76056338028169,25.352112676056336,25.352112676056336
multi-dataset_gemini-2.5-flash,Hebrew,0.2,44.60227272727273,45.37337662337663,45.45454545454545,67.32954545454545,69.07467532467533,69.31818181818183,54.54545454545454,54.54545454545454,54.54545454545454,30.681818181818183,30.681818181818183,30.681818181818183
multi-dataset_gemini-2.5-flash,Vietnamese,0.2,45.45454545454545,45.88068181818182,46.16477272727273,66.19318181818183,68.36444805194806,68.89204545454545,54.54545454545454,54.54545454545454,54.54545454545454,32.95454545454545,31.818181818181817,31.818181818181817
multi-dataset_gemini-2.5-flash,Indonesian,0.2,45.380434782608695,45.65217391304348,45.65217391304348,65.35326086956522,67.15838509316771,67.3913043478261,55.434782608695656,54.347826086956516,54.347826086956516,33.69565217391305,32.608695652173914,32.608695652173914
multi-dataset_gemini-2.5-flash,Malayalam,0.2,40.5,41.09523809523809,41.30952380952381,68.16666666666666,70.07142857142857,70.97619047619048,60.0,58.666666666666664,58.666666666666664,33.33333333333333,30.666666666666664,30.666666666666664
multi-dataset_gemini-2.5-flash,Tagalog,0.2,44.166666666666664,44.44444444444444,44.44444444444444,65.97222222222221,67.18253968253968,67.63888888888889,55.55555555555556,55.55555555555556,55.55555555555556,32.22222222222222,32.22222222222222,32.22222222222222
multi-dataset_gemini-2.5-flash,Dutch,0.2,43.47222222222222,43.75,44.02777777777778,63.888888888888886,64.44444444444444,64.44444444444444,56.666666666666664,56.666666666666664,56.666666666666664,35.55555555555556,35.55555555555556,35.55555555555556
multi-dataset_gemini-2.5-flash,German,0.2,44.83695652173913,45.380434782608695,45.92391304347826,64.40217391304348,67.15838509316771,68.20652173913044,55.434782608695656,54.347826086956516,54.347826086956516,34.78260869565217,31.521739130434785,31.521739130434785
multi-dataset_gemini-2.5-flash,Afrikaans,0.2,44.57831325301205,44.57831325301205,44.57831325301205,66.71686746987952,67.44836488812392,67.46987951807229,55.42168674698795,55.42168674698795,55.42168674698795,33.734939759036145,32.53012048192771,32.53012048192771
multi-dataset_gemini-2.5-flash,Portuguese,0.2,40.963855421686745,41.738382099827874,42.03958691910499,65.66265060240963,67.79259896729776,68.22289156626506,59.036144578313255,59.036144578313255,59.036144578313255,34.93975903614458,32.53012048192771,32.53012048192771
multi-dataset_gemini-2.5-flash,Spanish,0.2,44.29347826086957,44.97282608695652,45.244565217391305,66.30434782608695,67.89596273291926,68.34239130434783,55.434782608695656,55.434782608695656,54.347826086956516,33.69565217391305,31.521739130434785,31.521739130434785
multi-dataset_gemini-2.5-flash,French,0.2,45.45454545454545,45.88068181818182,46.16477272727273,68.75,70.77922077922078,71.42857142857143,54.54545454545454,54.54545454545454,54.54545454545454,34.090909090909086,29.545454545454547,29.545454545454547
multi-dataset_gemini-2.5-flash,Italian,0.2,43.684210526315795,44.13533834586467,44.21052631578947,63.94736842105263,65.05639097744361,65.24436090225564,56.84210526315789,55.78947368421052,55.78947368421052,38.94736842105263,35.78947368421053,34.73684210526316
multi-dataset_gemini-2.5-flash,Greek,0.2,42.857142857142854,43.269230769230774,43.543956043956044,64.28571428571429,64.83516483516483,64.83516483516483,57.14285714285714,57.14285714285714,57.14285714285714,35.16483516483517,35.16483516483517,35.16483516483517
multi-dataset_gemini-2.5-flash,Western Persian,0.2,44.861111111111114,46.30952380952381,46.646825396825406,64.44444444444444,65.15873015873015,65.43650793650794,54.44444444444444,53.333333333333336,53.333333333333336,36.666666666666664,34.44444444444444,34.44444444444444
multi-dataset_gemini-2.5-flash,Russian,0.2,40.52197802197802,41.895604395604394,42.425431711146,66.48351648351648,68.26923076923077,68.79905808477238,60.43956043956044,59.34065934065934,58.24175824175825,34.065934065934066,31.868131868131865,30.76923076923077
multi-dataset_gemini-2.5-flash,Bulgarian,0.2,44.70588235294118,44.70588235294118,44.70588235294118,67.5,68.02521008403362,68.21428571428572,55.294117647058826,55.294117647058826,55.294117647058826,32.94117647058823,31.76470588235294,31.76470588235294
multi-dataset_gemini-2.5-flash,Chinese,0.2,39.72222222222222,40.0,40.0,67.08333333333333,68.11507936507937,68.47222222222223,61.111111111111114,60.0,60.0,32.22222222222222,32.22222222222222,32.22222222222222
multi-dataset_gemini-2.5-flash,Turkish,0.2,44.547872340425535,45.34574468085106,45.630699088145896,66.48936170212765,67.00227963525836,67.02127659574468,55.319148936170215,55.319148936170215,54.25531914893617,32.97872340425532,32.97872340425532,32.97872340425532
multi-dataset_gemini-2.5-flash,Estonian,0.2,40.406976744186046,41.48671096345515,42.151162790697676,66.71511627906976,67.6702657807309,68.14784053156147,59.30232558139535,58.139534883720934,56.97674418604651,32.55813953488372,31.3953488372093,31.3953488372093
multi-dataset_gemini-2.5-flash,Finnish,0.2,42.241379310344826,42.5287356321839,42.5287356321839,65.22988505747126,65.51724137931035,65.51724137931035,57.47126436781609,57.47126436781609,57.47126436781609,34.48275862068966,34.48275862068966,34.48275862068966
multi-dataset_gemini-2.5-flash,Hungarian,0.2,42.5,42.96992481203007,43.1390977443609,62.5,63.872180451127825,64.19172932330828,57.89473684210527,56.84210526315789,56.84210526315789,36.84210526315789,35.78947368421053,35.78947368421053
multi-dataset_gemini-2.5-flash,English,0.2,47.0,47.0,47.0,63.375,65.125,66.39285714285714,53.0,53.0,53.0,37.0,36.0,32.0
multi-dataset_gemini-2.5-flash,Acehnese,0.6,45.598591549295776,47.283702213279675,47.73641851106639,72.7112676056338,75.45271629778671,75.90543259557343,54.929577464788736,52.112676056338024,52.112676056338024,28.169014084507044,23.943661971830984,23.943661971830984
multi-dataset_gemini-2.5-flash,Hebrew,0.6,44.60227272727273,45.98214285714285,46.44886363636363,66.9034090909091,69.62256493506493,70.0284090909091,55.68181818181818,54.54545454545454,53.40909090909091,32.95454545454545,29.545454545454547,29.545454545454547
multi-dataset_gemini-2.5-flash,Vietnamese,0.6,45.73863636363637,46.18506493506493,46.46915584415584,67.04545454545455,70.65746753246754,72.1387987012987,53.40909090909091,53.40909090909091,53.40909090909091,32.95454545454545,31.818181818181817,29.545454545454547
multi-dataset_gemini-2.5-flash,Indonesian,0.6,45.244565217391305,46.71972049689441,47.302018633540364,64.53804347826086,67.81832298136645,68.98291925465838,54.347826086956516,53.2608695652174,53.2608695652174,33.69565217391305,31.521739130434785,31.521739130434785
multi-dataset_gemini-2.5-flash,Malayalam,0.6,40.833333333333336,41.73809523809524,42.16666666666667,68.5,71.0,72.19047619047618,60.0,58.666666666666664,58.666666666666664,32.0,29.333333333333332,26.666666666666668
multi-dataset_gemini-2.5-flash,Tagalog,0.6,43.75,44.82142857142858,45.13888888888889,65.69444444444444,68.19444444444444,68.75,57.77777777777777,55.55555555555556,54.44444444444444,35.55555555555556,33.33333333333333,31.11111111111111
multi-dataset_gemini-2.5-flash,Dutch,0.6,44.166666666666664,45.13888888888889,45.43650793650793,64.02777777777777,64.86111111111111,65.13888888888889,55.55555555555556,54.44444444444444,54.44444444444444,35.55555555555556,35.55555555555556,35.55555555555556
multi-dataset_gemini-2.5-flash,German,0.6,44.83695652173913,45.57453416149069,45.65217391304348,64.53804347826086,66.59549689440993,66.9836956521739,56.52173913043478,54.347826086956516,54.347826086956516,35.869565217391305,33.69565217391305,32.608695652173914
multi-dataset_gemini-2.5-flash,Afrikaans,0.6,44.87951807228915,45.35283993115318,45.65404475043029,66.86746987951807,68.28743545611016,68.97590361445783,55.42168674698795,54.21686746987952,54.21686746987952,32.53012048192771,30.120481927710845,30.120481927710845
multi-dataset_gemini-2.5-flash,Portuguese,0.6,41.1144578313253,42.8356282271945,43.24440619621342,65.21084337349397,69.08347676419966,70.1592082616179,57.831325301204814,56.62650602409639,56.62650602409639,33.734939759036145,28.915662650602407,28.915662650602407
multi-dataset_gemini-2.5-flash,Spanish,0.6,44.42934782608695,45.90450310559007,46.33152173913043,65.89673913043478,70.55512422360248,72.24378881987579,53.2608695652174,53.2608695652174,53.2608695652174,33.69565217391305,28.26086956521739,28.26086956521739
multi-dataset_gemini-2.5-flash,French,0.6,45.17045454545455,46.30681818181818,46.875,67.4715909090909,70.67775974025975,72.32142857142857,55.68181818181818,52.27272727272727,52.27272727272727,31.818181818181817,29.545454545454547,26.136363636363637
multi-dataset_gemini-2.5-flash,Italian,0.6,43.42105263157895,44.19172932330827,44.21052631578947,62.89473684210526,65.6766917293233,66.56015037593986,57.89473684210527,55.78947368421052,55.78947368421052,37.89473684210527,34.73684210526316,32.631578947368425
multi-dataset_gemini-2.5-flash,Greek,0.6,42.857142857142854,44.56436420722135,45.310047095761384,63.73626373626373,65.58084772370488,66.20879120879121,57.14285714285714,54.94505494505495,53.84615384615385,36.26373626373626,35.16483516483517,32.967032967032964
multi-dataset_gemini-2.5-flash,Western Persian,0.6,45.0,47.34126984126984,47.73809523809524,66.52777777777777,69.78174603174604,71.82539682539682,53.333333333333336,53.333333333333336,52.22222222222223,32.22222222222222,27.77777777777778,26.666666666666668
multi-dataset_gemini-2.5-flash,Russian,0.6,40.7967032967033,42.2684458398744,42.71978021978022,65.38461538461539,68.22998430141287,68.9756671899529,58.24175824175825,57.14285714285714,57.14285714285714,35.16483516483517,30.76923076923077,30.76923076923077
multi-dataset_gemini-2.5-flash,Bulgarian,0.6,44.55882352941177,45.462184873949575,45.756302521008394,67.64705882352942,69.53781512605043,70.44117647058825,55.294117647058826,54.11764705882353,54.11764705882353,34.11764705882353,31.76470588235294,31.76470588235294
multi-dataset_gemini-2.5-flash,Chinese,0.6,39.44444444444444,40.932539682539684,41.66666666666667,66.25,68.88888888888889,70.03968253968253,60.0,58.88888888888889,57.77777777777777,32.22222222222222,31.11111111111111,31.11111111111111
multi-dataset_gemini-2.5-flash,Turkish,0.6,45.34574468085106,46.23860182370821,46.67553191489361,68.35106382978722,70.19376899696049,70.76367781155015,55.319148936170215,53.191489361702125,53.191489361702125,30.851063829787233,28.723404255319153,28.723404255319153
multi-dataset_gemini-2.5-flash,Estonian,0.6,40.69767441860465,42.52491694352159,43.29318936877077,67.29651162790698,69.78820598006644,70.97176079734218,59.30232558139535,55.81395348837209,55.81395348837209,31.3953488372093,29.069767441860467,29.069767441860467
multi-dataset_gemini-2.5-flash,Finnish,0.6,42.95977011494253,44.642857142857146,45.40229885057471,66.37931034482759,68.24712643678161,69.12972085385877,56.32183908045977,55.172413793103445,54.02298850574713,33.33333333333333,32.18390804597701,29.88505747126437
multi-dataset_gemini-2.5-flash,Hungarian,0.6,42.63157894736842,44.21052631578947,44.75563909774436,63.026315789473685,64.88721804511279,65.69548872180451,56.84210526315789,55.78947368421052,55.78947368421052,36.84210526315789,34.73684210526316,34.73684210526316
multi-dataset_gemini-2.5-flash,English,0.6,47.0,47.375,47.625,64.625,67.76785714285714,69.08928571428572,53.0,53.0,53.0,34.0,31.0,30.0
multi-dataset_gpt-4o-mini,Acehnese,0.4,42.816901408450704,44.27230046948357,45.03688799463447,65.77464788732395,68.34507042253522,69.59534987704001,57.74647887323944,56.33802816901409,54.929577464788736,35.2112676056338,32.3943661971831,28.169014084507044
multi-dataset_gpt-4o-mini,Hebrew,0.4,45.56818181818182,46.60037878787879,47.06439393939394,69.31818181818183,70.9280303030303,71.40151515151516,54.54545454545454,53.40909090909091,52.27272727272727,32.95454545454545,30.681818181818183,30.681818181818183
multi-dataset_gpt-4o-mini,Vietnamese,0.4,49.31818181818181,50.15151515151515,50.541125541125545,72.72727272727273,73.81628787878789,73.86363636363636,51.13636363636363,50.0,50.0,28.40909090909091,26.136363636363637,26.136363636363637
multi-dataset_gpt-4o-mini,Indonesian,0.4,46.739130434782616,48.188405797101446,48.973429951690825,66.41304347826086,67.64492753623188,67.93478260869566,53.2608695652174,52.17391304347826,51.08695652173913,34.78260869565217,31.521739130434785,31.521739130434785
multi-dataset_gpt-4o-mini,Malayalam,0.4,43.46666666666667,43.955555555555556,44.0,71.2,73.85555555555555,75.0,57.333333333333336,56.00000000000001,56.00000000000001,30.666666666666664,26.666666666666668,25.333333333333336
multi-dataset_gpt-4o-mini,Tagalog,0.4,47.444444444444436,49.370370370370374,50.34391534391535,67.88888888888889,70.12962962962963,71.14197530864197,50.0,48.888888888888886,48.888888888888886,30.0,30.0,28.888888888888886
